pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse,pl_rade,pl_dens,pl_eqt,st_teff,st_rad,st_mass,st_lum,st_age,st_met,st_spectype,escape_velocity,stellar_flux,hz_inner,hz_outer,in_hz,orbit_stability,is_rocky,esi,spectral_suitability,stellar_suitability,habitability_score
TOI-2015 c,TOI-2015,1,2,Transit Timing Variations,2025.0,5.582796,0.041232,0.00033,8.91,,,448.0,3297.0,0.3273,0.3041,-1.49214,5.5,-0.31,M4 +/- 0.5,,18.940489448618074,0.1977730151154579,0.38875027358539227,0.0,0.0,,,0.5249297216426274,0.3872230784500168,0.07053244183216442
TOI-2443 b,TOI-2443,1,1,Transit,2023.0,15.66858,0.105,0.301,4.8,2.363,2.0,519.0,4375.0,0.631,0.642,-0.86487,7.5,-0.29,K5 V,15.962715763329179,12.380876795213307,0.38871332354437,0.7106393909927498,0.0,0.0,0.0,0.4239068270233162,0.9168553557320289,0.9488262990829084,0.3445668910001425
Kepler-959 b,Kepler-959,1,1,Transit,2016.0,14.80074836,,,,4.38,,,7005.0,2.01,1.6,0.7144199392957368,1.35,0.02,,,,2.1529025843851044,3.486649315071025,,,0.0,,0.40928690530876183,0.7720375672607966,0.08678558213295672
Kepler-1051 b,Kepler-1051,1,1,Transit,2016.0,25.96200249,,,,3.4,,,6675.0,1.73,1.43,0.5436761311277163,1.74,0.04,,,,1.7915810879595455,2.9370903602799734,,,0.0,,0.5360798140311996,0.9999796009127201,0.11288495718638639
Kepler-1774 b,Kepler-1774,1,1,Transit,2021.0,59.77080154,,,,3.18179549,,,6214.0,1.122,1.101,0.14625561640113116,,-0.02,,,,1.1545936623399973,1.9276631175549748,,,0.0,,0.7207159239195522,0.999452718592235,0.1276189642150206
Kepler-333 b,Kepler-333,2,2,Transit,2014.0,12.551158,0.087,,,1.32,,465.4002133078847,4259.0,0.534,,,,,,,,,,,,1.0,,0.8851324359753873,,0.1513777192887595
Kepler-1675 b,Kepler-1675,1,1,Transit,2020.0,63.0382,,,,3.12483349,,,5853.19,1.12865,1.06,0.12938,,0.2537,,,,1.1488451041480083,1.9477505609641783,,,0.0,,0.8506428442191916,0.9991755753136017,0.13799371780948744
Kepler-105 c,Kepler-105,1,2,Transit,2014.0,7.12592,,0.02,5.6,1.44,10.4,,5933.0,1.026,0.991,-0.013742209301536384,4.27,-0.09,,22.086697856905232,,0.9711961678117053,1.6408368473767998,,,1.0,,0.8241176336317224,0.9983576771592428,0.33581444809168465
Kepler-971 b,Kepler-971,1,1,Transit,2016.0,9.59070716,,,,2.13,,,5431.0,0.85,0.88,-0.19431064747440976,4.47,-0.06,,,,0.8050989339311182,1.3916013098323872,,,0.0,,0.9595602021775798,0.995033198349943,0.1464171400587024
Kepler-950 b,Kepler-950,1,1,Transit,2016.0,98.7180406,,,,8.98,,,5857.0,1.02,1.02,0.030100601166711448,3.8,0.02,,,,1.0246019425833288,1.7368178696112087,,,0.0,,0.8494120379639394,0.9987706013787226,0.13786690513362576
Kepler-336 d,Kepler-336,1,3,Transit,2014.0,20.678772,0.154,,,2.37,,753.0129745178033,5867.0,1.304,,,,,,,,,,,,0.0,,0.8461640716998498,,0.06769312573598864
Barnard c,Barnard's star,1,4,Radial Velocity,2025.0,4.1244,0.0274,0.08,0.335,,,400.0,3195.0,0.185,0.162,-2.44977,,-0.56,M3.5-4 V,,4.728559676121301,0.06596284267281542,0.1306877571749593,0.0,0.0,,,0.4848064423907373,0.13238887354206544,0.059985662846937716
Kepler-1783 b,Kepler-1783,1,1,Transit,2021.0,8.277440071,,,,1.31946731,,,5129.0,1.781,0.887,-0.18226733058895758,,-0.16,,,,0.826518813468116,1.4499600410698086,,,1.0,,0.9963088291813023,0.9953674292821418,0.22938042638425415
Barnard d,Barnard's star,1,4,Radial Velocity,2025.0,2.3402,0.0188,0.04,0.263,,,483.0,3195.0,0.185,0.162,-2.44977,,-0.56,M3.5-4 V,,10.044175708592203,0.06596284267281542,0.1306877571749593,0.0,0.0,,,0.4848064423907373,0.13238887354206544,0.04825567841231679
Barnard e,Barnard's star,1,4,Radial Velocity,2025.0,6.7392,0.0381,0.04,0.193,,,340.0,3195.0,0.185,0.162,-2.44977,,-0.56,M3.5-4 V,,2.4455697208236566,0.06596284267281542,0.1306877571749593,0.0,0.0,,,0.4848064423907373,0.13238887354206544,0.1167267408049457
GJ 3998 d,GJ 3998,1,3,Radial Velocity,2025.0,41.78,0.189,0.0,6.07,,,267.30364835511773,3726.0,0.5,0.52,-1.358,8.38,-0.13,,,1.2276551546008947,0.22652726385471328,0.43163785747198274,0.0,0.0,,,0.6971995884992364,0.8455347349164655,0.2648528810131673
GJ 1289 b,GJ 1289,1,1,Radial Velocity,2024.0,111.74,0.27,0.0,6.27,,,150.0,3296.0,,0.21,-2.3722324684312825,,0.02,M4.5 Ve,,0.058215683828513075,0.0718025484911298,0.14114865401558105,0.0,0.0,,,0.5245324419292393,0.19781611144141825,0.07970855876612072
TOI-1266 d,TOI-1266,1,3,Transit Timing Variations,2025.0,32.509,0.1513,0.087,3.68,,,288.0,3563.0,0.4232,0.437,-1.58021,4.6,-0.109,M2,,1.1484501371500968,0.17663852658696275,0.34044536157266875,0.0,0.0,,,0.631989815297961,0.7047456979980912,0.2392656774068086
BD+05 4868 A b,BD+05 4868 A,2,1,Transit,2025.0,1.271869,0.0208,,6.2,,,1820.0,4596.0,0.69,0.7,-0.7167,11.1,-0.05,K V,,443.78572669061765,0.45674018174660574,0.8244027751342533,0.0,0.0,,,0.9643796614552418,0.9706877692486436,0.1450985167638244
ZTF J1230-2655 b,ZTF J1230-2655,1,1,Transit,2025.0,0.23597766,,,7024.0077947,13.78704626,14.768040861438907,,10000.0,0.0123,0.646,-0.6641861870172057,,,,252.79873632879452,,0.3941561980950342,0.5855884064745285,,,1.0,,0.0003173340493287278,0.9507339939159732,0.2665767662980644
ZTF J1828+2308 b,ZTF J1828+2308,1,1,Transit,2025.0,0.1120067,,,6356.56814,11.13051784,25.399677093847583,,15900.0,0.0131,0.61,-0.7513455774623155,,,,267.652738378853,,0.2946532207091747,0.3970109392634337,,,1.0,,7.683992475647999e-16,0.9308615796566533,0.2651603105759658
LP 261-75 b,LP 261-75 A,1,1,Imaging,2006.0,,450.0,,6674.396547,,,1500.0,,,0.22,-2.301520617122278,0.15,,M4.5 V,,2.4663480005234506e-08,,,,,,,,0.21416501695744142,0.014991551187020901
KMT-2019-BLG-0578L b,KMT-2019-BLG-0578L,1,1,Microlensing,2025.0,,2.0,,381.3940884,,,,,,0.28,-1.9349468903022327,,,,,0.002903976639024495,,,,,,,,0.331812227831834,
KMT-2021-BLG-0736L b,KMT-2021-BLG-0736L,1,1,Microlensing,2025.0,,4.0,,21.0,,,,,,0.6,-0.7764706236572473,,,,,0.010457055034760026,,,,,,,,0.9241418199787566,
G 268-110 b,G 268-110,1,1,Radial Velocity,2025.0,1.43263,0.01283,0.0,1.52,,,534.0,,,0.137,-3.021478014952576,,,M5.0 V,,5.78187465382005,,,,,,,,0.10621499167517556,0.007441526379980712
G 192-15 b,G 192-15,1,2,Radial Velocity,2025.0,2.27476,0.01723,0.0,1.03,,,453.6,,,0.132,-3.0779912407795256,,,M5.0 V,,2.814739477916468,,,,,,,,0.10156092789763668,0.008182162602342275
G 192-15 c,G 192-15,1,2,Radial Velocity,2025.0,1219.0,1.137,0.676,14.3,,,55.9,,,0.132,-3.0779912407795256,,,M5.0 V,,0.0006463798803603333,,,,,,,,0.10156092789763668,0.00745503642545228
G 261-6 b,G 261-6,1,1,Radial Velocity,2025.0,5.4536,0.02971,0.0,1.37,,,322.3,,,0.118,-3.248412974428561,,,M5.5 V,,0.6394133831426697,,,,,,,,0.08948005933356144,0.10133449132461456
Gl 410 b,Gl 410,1,1,Radial Velocity,2025.0,6.02,0.0531,,8.4,,,541.898502040847,3842.0,0.543,0.55,-1.239,0.48,0.05,,,20.455540425528728,0.2584913842824583,0.48868610565892195,0.0,0.0,,,0.7423072781822461,0.8807970779778825,0.12104393640584701
Kepler-26 c,Kepler-26,1,4,Transit,2011.0,17.2559,,,6.2,2.72,1.61,,3914.0,0.512,0.544,-0.9254038510563702,,-0.13,,16.90944741157161,,0.3697420303519069,0.6956802668668153,,,0.0,,0.7694433097169489,0.8743521434846544,0.24276011481585213
Kepler-996 b,Kepler-996,1,1,Transit,2016.0,3.770590584,,,,1.98,,,6014.0,1.14,1.09,0.13099274279218281,3.63,0.03,,,,1.1435733456451884,1.9253469487473094,,,0.0,,0.7957358459773436,0.9993891206405656,0.1336161061230271
Kepler-1029 b,Kepler-1029,1,1,Transit,2016.0,4.417696479,,,,1.26,,,5030.0,0.77,0.82,-0.3016515166569917,4.07,0.01,,,,0.7233305462493579,1.2753693864810434,,,1.0,,0.9998000199986667,0.990986701347152,0.22935307069419403
Kepler-948 b,Kepler-948,1,1,Transit,2016.0,7.76846622,,,,1.85,,,5679.0,0.94,0.96,-0.06205068436151063,4.17,-0.02,,,,0.9281116845139971,1.585821228719678,,,0.0,,0.9026200704671432,0.9977621514787236,0.1420529562408821
Kepler-1057 b,Kepler-1057,1,1,Transit,2016.0,14.08827448,,,,3.36,,,5987.0,1.1,1.07,0.10284322189823383,3.09,0.01,,,,1.108304200349744,1.8681250952373933,,,0.0,,0.8053470310387648,0.9992539711661633,0.13437554046473263
TOI-7384 b,TOI-7384,1,1,Transit,2026.0,6.2340258,0.0439,0.4,,3.56,,378.0,3185.0,0.319,0.318,-1.7415050800544856,,0.0,M4,,9.409485545818368,0.14914994673489826,0.29573315824250646,0.0,0.0,0.0,,0.48092208858018637,0.42067574785125056,0.09338245650262686
Kepler-139 f,Kepler-139,1,5,Transit Timing Variations,2025.0,355.0,,,36.0,,,,5630.0,1.045,1.078,0.11416566297751973,2.82,0.35,,,,1.1391233211603777,1.950725838084272,,,,,0.9155777428619776,0.9993112890859267,
TOI-771 c,TOI-771,1,2,Radial Velocity,2025.0,7.61,0.046,0.065,2.87,,,365.0,3370.0,0.232,0.22,-2.20343,,-0.13,M3,,2.9583825806355692,0.08692256003828018,0.16991617237814705,0.0,0.0,,,0.5540932848399621,0.21416501695744142,0.0967218452908123
OGLE-2016-BLG-0007L b,OGLE-2016-BLG-0007L,1,1,Microlensing,2025.0,14200.0,10.1,,1.32,,,,,,0.59,-0.8020179592524954,,,,,0.0015464621434678038,,,,,,,,0.9168273035060777,
Kepler-1059 b,Kepler-1059,1,1,Transit,2016.0,3.764191048,,,,1.73,,,4906.0,0.72,0.75,-0.43728557812904983,5.37,-0.15,,,,0.6219461973481609,1.1037363151708308,,,0.0,,0.9980383709585089,0.9820137900379085,0.1485840349793343
AT2021ueyL b,AT2021ueyL,1,1,Microlensing,2025.0,4168.69,4.01,,425.89006538,,,,3680.0,,0.49,-1.0843137199002022,,,M V,,0.005121504219501123,0.3110486084026895,0.5945769462798283,0.0,0.0,,,0.6789552902885679,0.8021838885585818,0.11046929542218617
Kepler-965 b,Kepler-965,1,1,Transit,2016.0,134.2527298,,,,3.38,,,5886.0,1.15,1.05,0.07416254674478334,5.5,0.03,,,,1.0766622078195982,1.8227472903325201,,,0.0,,0.8399242619495878,0.9990889488055994,0.137130167372359
Kepler-952 b,Kepler-952,1,1,Transit,2016.0,130.3546919,,,,7.65,,,5730.0,0.99,1.0,0.0,4.27,0.06,,,,0.9947857438457938,1.695828263986749,,,0.0,,0.8883209045958905,0.998498817743263,0.14096058960969965
Kepler-1048 b,Kepler-1048,1,1,Transit,2016.0,6.92101021,,,,1.61,,,4651.0,0.7,0.75,-0.43728557812904983,3.98,0.01,,,,0.6286000256940861,1.1311077458278542,,,0.0,,0.9732961366498244,0.9820137900379085,0.14660465623463956
Kepler-102 d,Kepler-102,1,5,Transit,2014.0,10.311767,0.08618,0.092,3.0,1.154,10.7,686.0,4909.0,0.724,0.803,-0.3334955915246166,1.1,0.11,,18.05825351274801,62.47286584322508,0.7007993249039265,1.243475634507934,0.0,0.0,1.0,0.3623920708815247,0.9981614699485422,0.9893343073052899,0.4215847332860689
K2-157 c,K2-157,1,3,Radial Velocity,2025.0,25.942,0.165,0.2,30.8,,,587.0,5334.0,0.86,0.89,-0.17713497674280526,8.8,0.02,G9 V,,24.428518805086544,0.8244413199056556,1.4316984924714669,0.0,0.0,,,0.9755145318359165,0.9955037268390589,0.14772650698772655
K2-157 d,K2-157,1,3,Radial Velocity,2025.0,66.5,0.309,0.5,23.3,,,429.1,5334.0,0.86,0.89,-0.17713497674280526,8.8,0.02,G9 V,,6.9654321222911495,0.8244413199056556,1.4316984924714669,0.0,0.0,,,0.9755145318359165,0.9955037268390589,0.15128913806735983
HD 35843 b,HD 35843,1,2,Radial Velocity,2025.0,9.8991,0.088,0.0,5.84,,,797.8833296422329,5666.0,0.897,0.94,-0.12494,2.5,-0.27,,,96.84889181340421,0.863742374414074,1.4767095500882326,0.0,0.0,,,0.9061340734022499,0.997268039236989,0.14229948861876923
KMT-2017-BLG-0849L b,KMT-2017-BLG-0849L,1,1,Microlensing,2024.0,,2.73,,6.39,,,,,,0.19,-2.5243623966650985,,,,,0.0004011550920278749,,,,,,,,0.16798161486607557,
KMT-2017-BLG-1057L b,KMT-2017-BLG-1057L,1,1,Microlensing,2024.0,,2.36,,23.5,,,,,,0.57,-0.8544380051462802,,,,,0.025103714603761415,,,,,,,,0.9002495108803148,
KMT-2017-BLG-2331L b,KMT-2017-BLG-2331L,1,1,Microlensing,2024.0,,2.14,,171.0,,,,,,0.4,-1.3927900303521314,,,,,0.008838578489421624,,,,,,,,0.6224593312018547,
OGLE-2017-BLG-0364L b,OGLE-2017-BLG-0364L,1,1,Microlensing,2024.0,,3.79,,75.8,,,,,,0.49,-1.0843137199002022,,,,,0.005733342151614093,,,,,,,,0.8021838885585818,
TOI-2076 e,TOI-2076,1,4,Transit,2025.0,3.0223445,0.0385,,,1.355,,1138.0,5192.0,0.796,0.8557,-0.23687463803747383,0.21,0.02,,,391.02444019456004,0.7741442325562959,1.3537869333899937,0.0,0.0,1.0,,0.991841462993374,0.9936756274829663,0.22890461096327758
HD 87816 b,HD 87816,1,2,Radial Velocity,2025.0,484.17,1.618,0.78,2142.16346318,,,518.9833627716637,4989.0,9.0,2.41,1.65514,,0.14,K0 III,,17.265651294762037,6.893977747614608,12.181237624619977,0.0,0.0,,,0.999973111472614,0.2772665009521919,0.09942578283808443
HD 87816 c,HD 87816,1,2,Radial Velocity,2025.0,7596.0,10.14,0.19,3877.5065654,,,207.3116541386957,4989.0,9.0,2.41,1.65514,,0.14,K0 III,,0.4396064845631437,6.893977747614608,12.181237624619977,1.0,0.8182760289835492,,,0.999973111472614,0.2772665009521919,0.4793516573687437
HD 94890 b,HD 94890,1,2,Radial Velocity,2025.0,824.61,2.07,0.22,676.97450691,,,488.2911406002705,4867.0,10.71,1.74,1.7635,,-0.02,K0 III,,13.53814960728848,7.84964224061676,13.959250242721364,0.0,0.0,,,0.9960768269415046,0.6259886931080512,0.12365281198170518
HD 94890 c,HD 94890,1,2,Radial Velocity,2025.0,2492.19,4.33,0.05,2831.85110637,,,337.61370598027537,4867.0,10.71,1.74,1.7635,,-0.02,K0 III,,3.094027769750247,7.84964224061676,13.959250242721364,0.0,0.0,,,0.9960768269415046,0.6259886931080512,0.19562372951998624
HD 102888 b,HD 102888,1,1,Radial Velocity,2025.0,252.06,1.05,0.11,1808.44363583,,,629.8875978869091,4990.0,8.6,2.42,1.61584,,0.07,G8 III,,37.45082609474577,6.588732593845963,11.64128259214378,0.0,0.0,,,0.9999777780246896,0.274411048543162,0.09920699703663491
TOI-6695 c,TOI-6695,1,2,Radial Velocity,2025.0,242.4,0.838,0.022,460.85119015,,,415.0,6400.0,1.517,1.338,0.54033,2.1,0.2,F5V-G0V,,4.94130842899027,1.8041110279615384,2.9894560076070125,0.0,0.0,,,0.6469051754643523,0.9999488143422366,0.12833937108461585
TIC 434398831 b,TIC 434398831,1,2,Transit,2025.0,3.685504,0.04641,0.04,,3.51,,1250.0,5638.0,0.909,0.992,-0.012209147460374714,0.061,-0.081,G4 V,,451.4064036664197,0.9845606020346043,1.6854222280881566,0.0,0.0,0.0,,0.9135161516831711,0.9983739919733222,0.14296747157278628
Kepler-988 b,Kepler-988,1,1,Transit,2016.0,17.76080053,,,,2.07,,,4005.0,0.53,0.55,-0.9087305867701464,3.16,-0.32,,,,0.37543937169485786,0.7022309165394592,,,0.0,,0.8025143395370965,0.8807970779778825,0.1258569426214195
TIC 434398831 c,TIC 434398831,1,2,Transit,2025.0,6.210291,0.06572,0.013,,5.63,,1050.0,5638.0,0.909,0.992,-0.012209147460374714,0.061,-0.081,G4 V,,225.1104950308604,0.9845606020346043,1.6854222280881566,0.0,0.0,0.0,,0.9135161516831711,0.9983739919733222,0.14296747157278628
KMT-2017-BLG-2197L b,KMT-2017-BLG-2197L,1,1,Microlensing,2025.0,,15.91,,2809.60311788,,,,,,0.36,-1.5529412473144946,,,,,0.00011059064560592047,,,,,,,,0.52497918747894,
KMT-2022-BLG-1790L b,KMT-2022-BLG-1790L,1,1,Microlensing,2025.0,,5.25,,549.84314411,,,,,,0.58,-0.8280020225297196,,,,,0.005391124615805237,,,,,,,,0.9088770389851438,
KMT-2022-BLG-2076L b,KMT-2022-BLG-2076L,1,1,Microlensing,2025.0,,5.67,,279.68899816,,,,,,0.67,-0.6087381905471074,,,,,0.007657653156800619,,,,,,,,0.9608342772032357,
KMT-2023-BLG-2209L b,KMT-2023-BLG-2209L,1,1,Microlensing,2025.0,,3.51,,254.2627256,,,,,,0.73,-0.4783699895784044,,,,,0.026978374404365145,,,,,,,,0.9781187290638694,
TOI-1117 c,TOI-1117,1,3,Radial Velocity,2025.0,4.579,0.0534,0.0,8.78,,,1210.0,5635.0,1.05,0.97,-0.4437,4.42,0.136,G5 V,,126.24595906919603,0.5991697155955851,1.0258309574511328,0.0,0.0,,,0.9142917514568524,0.9979746796109501,0.1430015676893147
Kepler-977 b,Kepler-977,1,1,Transit,2016.0,26.85328322,,,,2.62,,,5315.0,0.83,0.87,-0.2116826158348352,4.57,-0.01,,,,0.7929102200360374,1.378215843826505,,,0.0,,0.9781913242622374,0.9945137011005495,0.14787126501801745
TOI-1117 d,TOI-1117,1,3,Radial Velocity,2025.0,8.665,0.0817,0.0,10.71,,,978.0,5635.0,1.05,0.97,-0.4437,4.42,0.136,G5 V,,53.93316250055907,0.5991697155955851,1.0258309574511328,0.0,0.0,,,0.9142917514568524,0.9979746796109501,0.1430015676893147
Kepler-725 c,Kepler-725,1,2,Transit Timing Variations,2025.0,207.541,0.6744,0.436,9.7,,,268.0,5395.0,0.88,0.95,-0.07796738148903291,1.6,,,,1.8373736985005484,0.921848535665786,1.5961462968564166,0.0,0.0,,,0.9659219721322739,0.9975273768433653,0.2969132912883046
TIC 88785435 b,TIC 88785435,1,1,Transit,2025.0,10.508843,0.08432,0.131,,5.03,,635.0,3998.0,0.911,0.724,-0.4909150183099859,0.016,-0.08,K7 V,,45.41755867762821,0.6075441542121651,1.1368778543509102,0.0,0.0,0.0,,0.8000252414495661,0.9767970618543558,0.13237781447459784
KOI-134 c,KOI-134,1,2,Transit Timing Variations,2025.0,33.95,0.2305,0.24,69.92224954,,,730.6695063418774,6160.0,1.667,1.407,0.62325,,0.427,F9V,,79.05114059253088,2.0038259406328267,3.352993212868143,0.0,0.0,,,0.7415429305201228,0.9999743258439833,0.12932163725070114
L 98-59 f,L 98-59,1,5,Radial Velocity,2025.0,23.064,0.1052,0.044,2.8,,5.0,285.0,3415.0,0.3155,0.2923,-1.91364,4.94,-0.46,M3 V,,1.1023728798854702,0.12110795535551608,0.23594814334997025,0.0,0.0,1.0,,0.5721968392582721,0.35962318536779014,0.2928432904524219
TOI-201 c,TOI-201,1,2,Transit Timing Variations,2025.0,2800.0,4.28,0.643,4513.1633794,11.13051784,19.2,,,1.339,1.316,0.4173956124727785,,0.24,F6 V,225.5282060781003,0.14272763659831303,,,,,1.0,,,0.9999362195462742,0.2699955353682392
HD 135344 A b,HD 135344 A,2,1,Imaging,2025.0,,16.5,0.5,3178.28407,16.25302201,4.078889494627686,1585.0,9540.0,1.5,,1.22,,0.05,A0 V,156.6200349367059,0.06095819678374879,3.5062980576004343,5.266578154497219,0.0,0.0,1.0,0.08268966357954054,0.001332956921108713,,0.2166445692695968
Kepler-947 b,Kepler-947,1,1,Transit,2016.0,26.9644317,,,,2.28,,,5508.0,0.87,0.9,-0.16015121696236292,4.27,-0.07,,,,0.8347673816203411,1.4376378207331915,,,0.0,,0.9442658274944175,0.995929862284104,0.1452563565594407
MOA-2022-BLG-091L b,MOA-2022-BLG-091L,1,1,Microlensing,2025.0,,3.44,,1141.00398113,,,,,,0.75,-0.43728557812904983,,,G8 V,,0.030874329639463908,,,,,,,,0.9820137900379085,
KMT-2024-BLG-1209L b,KMT-2024-BLG-1209L,1,1,Microlensing,2025.0,,2.51,,839.06699448,,,,,,0.77,-0.39728246189631344,,,K3 V,,0.0635872576097092,,,,,,,,0.9852259683067269,
BEBOP-3 b,BEBOP-3,2,1,Radial Velocity,2025.0,547.0,1.444,0.247,177.34825111,,,263.31910430995794,6033.0,1.414,1.083,0.12119959818862118,,-0.02,,,0.6339648974503389,1.129892599444157,1.9007734657483957,1.0,0.35626299550686846,,,0.7888880245827437,0.9993448559080368,0.5315073703536016
OGLE-2015-BLG-1609L b,OGLE-2015-BLG-1609L,1,1,Microlensing,2025.0,,,,76.27881768,,,,,,0.17,-2.693428775176041,,,,,,,,,,,,,0.14185106490048782,
GJ 9773 b,GJ 9773,1,1,Radial Velocity,2025.0,2965.0,2.921,0.218,172.580825,,,54.78037727856552,3528.0,0.362,0.358,-1.5614094067464397,,-0.2,M3.0 V,,0.003217566112735884,0.18077865339923058,0.3493018189920906,0.0,0.0,,,0.6178512442747756,0.5199893401555818,0.08615129796419703
GJ 508.2 b,GJ 508.2,1,1,Radial Velocity,2025.0,5300.0,4.85,0.27,587.98255295,,,54.23978271861887,3720.0,0.53,0.54,-0.9366218406196101,,-0.15,M1.0 V,,0.004919202289607107,0.36806308493357476,0.7016177100944498,0.0,0.0,,,0.6948294293818791,0.8698915256370023,0.11679262656563988
MOA-2022-BLG-033L b,MOA-2022-BLG-033L,1,1,Microlensing,2025.0,,2.15,,12.15,,,,,,0.51,-1.0235043836572226,,,F7 V,,0.020493620821517317,,,,,,,,0.8320183851339246,
KMT-2023-BLG-0119L b,KMT-2023-BLG-0119L,1,1,Microlensing,2025.0,,3.14,,83.7,,,,,,0.71,-0.5205957794832365,,,K2.5 V,,0.030587566346173507,,,,,,,,0.973403006423134,
Kepler-1781 b,Kepler-1781,1,1,Transit,2021.0,4.88752985,,,,2.38091029,,,5568.0,0.957,1.053,0.0784992991492027,,0.44,,,,1.0960508333314534,1.88234165180206,,,0.0,,0.9308154749874572,0.9991158506312793,0.14440334754318612
KMT-2023-BLG-1896L b,KMT-2023-BLG-1896L,1,1,Microlensing,2025.0,,2.86,,16.35,,,,,,0.72,-0.49933626249056046,,,K6 V,,0.038719672140102177,,,,,,,,0.9758729785823308,
HD 224018 b,HD 224018,1,3,Radial Velocity,2025.0,10.6413,0.0952,0.06,4.1,0.91,17.1,968.0,5784.0,1.147,1.013,0.12385,7.0,0.05,G V,23.773288177474118,146.74932193273432,1.1447416268949633,1.9467473494009186,0.0,0.0,1.0,0.22374900037466267,0.8723276133733361,0.9986815774467661,0.3844437195660731
HD 224018 c,HD 224018,1,3,Transit,2025.0,36.57669,0.217,0.02,10.4,2.42,4.0,641.0,5784.0,1.147,1.013,0.12385,7.0,0.05,G V,23.21811774747335,28.244281565742504,1.1447416268949633,1.9467473494009186,0.0,0.0,1.0,0.37381585501976067,0.8723276133733361,0.9986815774467661,0.4144570909402134
HD 224018 d,HD 224018,1,3,Transit,2025.0,138.0731,0.53,0.04,4.2,2.4,1.7,411.0,5784.0,1.147,1.013,0.12385,7.0,0.05,G V,14.816207341961707,4.734763170698642,1.1447416268949633,1.9467473494009186,0.0,0.0,0.0,0.509065314932194,0.8723276133733361,0.9986815774467661,0.3692755026524635
K2-73 c,K2-73,1,2,Radial Velocity,2025.0,1000.0,,,1142.0,,,186.1,5867.0,1.058,1.02,0.030100601166711448,,0.04,,,,1.0241896975132498,1.7353568279637173,,,,,0.8461640716998498,0.9987706013787226,0.2007892790904699
HIP 41378 g,HIP 41378,1,6,Radial Velocity,2025.0,62.06,,,7.0,,,605.0,6320.0,1.273,1.16,0.2256029622942146,,-0.1,,,,1.2597228415418271,2.094105134626181,,,,,0.6789552902885679,0.9996965529699712,0.12429519789904055
HD 28471 b,HD 28471,1,3,Radial Velocity,2025.0,3.1649,0.042,0.195,3.72,,,1377.0,5766.0,1.08,0.98,-0.030708735076268038,6.56,-0.04,G5 V,,528.1930520623246,0.9588344093399406,1.631904035723823,0.0,0.0,,,0.8777528454167698,0.9981670610575072,0.14009192190736708
HD 28471 c,HD 28471,1,3,Radial Velocity,2025.0,6.1245,0.065,0.088,5.72,,,1066.0,5766.0,1.08,0.98,-0.030708735076268038,6.56,-0.04,G5 V,,220.52841274270781,0.9588344093399406,1.631904035723823,0.0,0.0,,,0.8777528454167698,0.9981670610575072,0.14009192190736708
HD 28471 d,HD 28471,1,3,Radial Velocity,2025.0,11.681,0.1,0.093,4.91,,,945.0,5766.0,1.08,0.98,-0.030708735076268038,6.56,-0.04,G5 V,,93.17325438379405,0.9588344093399406,1.631904035723823,0.0,0.0,,,0.8777528454167698,0.9981670610575072,0.14009192190736708
WISPIT 1 b,WISPIT 1,2,2,Imaging,2025.0,,338.0,,3305.4154328,,,,4670.0,,,,0.0156,,K4 V,,,,,,,,,0.9760904721403703,,
WISPIT 1 c,WISPIT 1,2,2,Imaging,2025.0,,840.0,,1684.4905571,,,,4670.0,,,,0.0156,,K4 V,,,,,,,,,0.9760904721403703,,
WISPIT 2 b,WISPIT 2,1,1,Imaging,2025.0,,57.0,,1541.46777395,,,30.60985693565795,4400.0,1.418,1.08,-0.15552,0.0051,,,,0.00021514452005903955,0.8787094668098167,1.6040722350727266,0.0,0.0,,,0.9231163463866358,0.9993249172693672,0.14387487333910934
GJ 536 c,GJ 536,1,2,Radial Velocity,2025.0,32.761,0.1617,0.0,5.89,,,290.5,3641.0,0.529,0.528,-1.35291,4.2,-0.08,,,1.6969535713659167,0.2286989921223001,0.4383558257768017,0.0,0.0,,,0.6633729023014981,0.8556968659094814,0.2500154567572929
TOI-2141 c,TOI-2141,1,3,Radial Velocity,2025.0,5.4624,0.0585,,6.14,,,1095.0,5635.0,0.95,0.896,-0.1669219661825618,9.0,-0.14,,,198.96024252607683,0.8240221222154884,1.410797943539217,0.0,0.0,,,0.9142917514568524,0.9957644603591566,0.14284685234168915
TOI-2141 d,TOI-2141,1,3,Radial Velocity,2025.0,60.45,0.2906,,14.9,,,491.4,5635.0,0.95,0.896,-0.1669219661825618,9.0,-0.14,,,8.062817205507205,0.8240221222154884,1.410797943539217,0.0,0.0,,,0.9142917514568524,0.9957644603591566,0.14296828603149175
Kepler-343 b,Kepler-343,1,2,Transit,2014.0,8.96855,0.088,,,2.41,,1033.5738690030623,5807.0,1.433,,,,,,,,,,,,0.0,,0.8652628027375152,,0.06922102421900121
KMT-2024-BLG-0404L b,KMT-2024-BLG-0404L,1,2,Microlensing,2025.0,,0.85,,8657.64580668,,,,,,0.09,-3.660151216962363,,,M,,0.0003026989619377162,,,,,,,,0.06913842034334682,
