pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse,pl_rade,pl_dens,pl_eqt,st_teff,st_rad,st_mass,st_lum,st_age,st_met,st_spectype,escape_velocity,stellar_flux,hz_inner,hz_outer,in_hz,orbit_stability,is_rocky,esi,spectral_suitability,stellar_suitability,habitability_score,phl_esi,phl_habitable,phl_hz_con,phl_hz_opt,phl_flux,phl_type,phl_type_temp
K2-206 b,K2-206,1,1,Transit,2018.0,18.294549,,,,2.79522879,,,5043.0,0.758046,0.789481,-0.3593041110875836,,-0.14,,,,0.6765142338889266,1.192024727258376,,,0.0,0.26999619,0.99958919551439,0.987809224171217,0.1491137813331364,0.26999619,0.0,0.0,0.0,23.288087,Neptunian,Hot
K2-207 b,K2-207,1,1,Transit,2018.0,12.48749,,,,2.60585269,,,5522.0,0.928158,0.941851,-0.0910622887240778,,0.11,,,,0.9033632184078444,1.5547529025135094,,,0.0,0.24604026,0.9412448230150238,0.9973180083156488,0.1451118464232973,0.24604026,0.0,0.0,0.0,63.085378,Neptunian,Hot
K2-208 b,K2-208,1,1,Transit,2018.0,4.19097,0.04878,0.37,,1.67462172,,1122.0,5500.0,0.872,0.881,-0.20135,6.1,-0.064,,,264.3421439606577,0.7963565888546821,1.37200225215506,0.0,0.0,0.0,0.27604182,0.9459594689067654,0.9950823758206396,0.145332523819986,0.27604182,0.0,0.0,0.0,247.88057,Superterran,Hot
K2-209 b,K2-209,1,1,Transit,2018.0,2.080615,,,,0.86850263,,,4720.0,0.712365,0.74479,-0.447881570805784,,-0.06,,,,0.6191871386720782,1.1099196874422397,,,1.0,0.29568891,0.9827286671445884,0.9810700771175692,0.2272931987697969,0.29568891,0.0,0.0,0.0,310.38737,Terran,Hot
K2-210 b,K2-210,1,1,Transit,2018.0,0.57023,,,,0.86,,,5500.0,0.89,,,,0.0,,,,,,,,1.0,0.29131825,0.9459594689067654,,0.1556767575125412,0.29131825,0.0,0.0,0.0,3315.5314,Terran,Hot
K2-211 b,K2-211,1,1,Transit,2018.0,0.669561,0.01419,0.19,,1.33162691,,1873.0,5117.0,0.818,0.851,-0.383,6.5,0.134,,,2056.0572777270245,0.6562984607123703,1.152042555243888,0.0,0.0,1.0,0.28760551,0.9969626221939076,0.993373302750337,0.2292931409680362,0.28760551,0.0,0.0,0.0,1996.6284,Terran,Hot
K2-213 b,K2-213,1,1,Transit,2018.0,8.13087,,,,1.51398464,,,5794.0,1.20424,1.069596,0.1022691953953711,,0.25,,,,1.1161996337433744,1.8973640633186133,,,1.0,0.28338304,0.8692740083257313,0.9992509533754358,0.219489487402339,0.28338304,0.0,0.0,0.0,269.69669,Terran,Hot
K2-215 b,K2-215,1,1,Transit,2018.0,8.269648,,,,2.12381238,,,5704.0,0.974398,0.999987,-1.976052737034977e-05,,0.11,,,,0.995809537422898,1.6995660720727397,,,0.0,0.25749435,0.8957115139500602,0.9984986228699024,0.1415518247168979,0.25749435,0.0,0.0,0.0,147.11765,Superterran,Hot
K2-217 b,K2-217,1,1,Transit,2018.0,14.074524,,,,3.57854073,,,5967.0,1.333718,1.102661,0.148547050018806,,0.04,,,,1.1691200333767495,1.9723297623051883,,,0.0,0.19836426,0.8123714801590295,0.999461729004716,0.1349520394430525,0.19836426,0.0,0.0,0.0,123.06675,Neptunian,Hot
K2-218 b,K2-218,1,1,Transit,2018.0,8.679885,,,,2.56948149,,,5757.0,1.008231,1.047488,0.0705216973950528,,0.25,,,,1.077746570935398,1.8350273440585976,,,0.0,0.2367017,0.880430556667802,0.9990657949849768,0.1403690501823725,0.2367017,0.0,0.0,0.0,140.76758,Neptunian,Hot
K2-219 b,K2-219,1,3,Transit,2018.0,3.901287,,,,1.34762583,,,5753.0,1.189232,1.021545,0.0324012586190063,,0.13,,,,1.031636237534373,1.756832271553677,,,1.0,0.28751913,0.8816130835554857,0.9987894267927466,0.2204443065599311,0.28751913,0.0,0.0,0.0,594.25134,Terran,Hot
K2-219 c,K2-219,1,3,Transit,2018.0,6.66767,,,,1.43839723,,,5753.0,1.189232,1.021545,0.0324012586190063,,0.13,,,,1.031636237534373,1.756832271553677,,,1.0,0.28634194,0.8816130835554857,0.9987894267927466,0.2204443065599311,0.28634194,0.0,0.0,0.0,290.81395,Terran,Hot
K2-219 d,K2-219,1,3,Transit,2018.0,11.137278,,,,2.57634456,,,5753.0,1.189232,1.021545,0.0324012586190063,,0.13,,,,1.031636237534373,1.756832271553677,,,0.0,0.23601744,0.8816130835554857,0.9987894267927466,0.1404443065599311,0.23601744,0.0,0.0,0.0,146.73778,Neptunian,Hot
K2-221 b,K2-221,1,1,Transit,2018.0,2.399094,,,,1.67890272,,,5716.0,0.947599,1.010842,0.0163914742252411,,0.13,,,,1.0143109338748877,1.7302044958165013,,,0.0,0.27249824,0.8923261666532809,0.9986528554204026,0.1412917932116906,0.27249824,0.0,0.0,0.0,697.22061,Superterran,Hot
K2-223 b,K2-223,1,2,Transit,2018.0,0.50557,,,,0.89,,,5859.0,1.0,,,,0.19,,,,,,,,1.0,0.29194341,0.8487644666882209,,0.1479011573350576,0.29194341,0.0,0.0,0.0,5719.9543,Terran,Hot
K2-223 c,K2-223,1,2,Transit,2018.0,4.562546,,,,1.5,,,5859.0,1.0,,,,0.19,,,,,,,,1.0,0.2834049,0.8487644666882209,,0.1479011573350576,0.2834049,0.0,0.0,0.0,306.09435,Terran,Hot
K2-224 b,K2-224,1,2,Transit,2018.0,4.47904,0.0516,,,1.56,,1002.0,5620.0,0.84,0.91,-0.1433551268761723,,-0.19,,,269.98862671675727,0.8472010928209179,1.4514810716013924,0.0,0.0,1.0,0.28254905,0.918124549964407,0.996315760100564,0.223192067204192,0.28254905,0.0,0.0,0.0,215.62574,Terran,Hot
K2-224 c,K2-224,1,2,Transit,2018.0,10.09489,0.0886,,,2.41,,764.0,5620.0,0.84,0.91,-0.1433551268761723,,-0.19,,,91.57510585416604,0.8472010928209179,1.4514810716013924,0.0,0.0,0.0,0.25242165,0.918124549964407,0.996315760100564,0.1431920672041922,0.25242165,0.0,0.0,0.0,73.136228,Superterran,Hot
K2-225 b,K2-225,1,1,Transit,2018.0,15.8723,0.1409,0.23,,3.60929179,,923.0,5520.0,1.7,1.482,0.38202,0.0121,0.486,,,121.39422134641704,1.5575389017350905,2.680887249254786,0.0,0.0,0.0,0.20030251,0.9416808249017043,0.9350056441748892,0.1407848610843786,0.20030251,0.0,0.0,0.0,138.28988,Neptunian,Hot
K2-226 b,K2-226,1,1,Transit,2018.0,3.27109,0.04095,0.22,,1.53899305,,1187.0,5288.0,0.889,0.856,-0.25337,9.6,-0.05,,,332.7531595025354,0.7565909309268574,1.3168228418638823,0.0,0.0,1.0,0.28152964,0.9817368304265364,0.993694452712664,0.2280975581240094,0.28152964,0.0,0.0,0.0,310.52738,Terran,Hot
K2-227 b,K2-227,1,1,Transit,2018.0,13.621832,,,,1.66551298,,,5673.0,0.890666,0.950811,-0.0766703088587873,,-0.1,,,,0.9128426931250304,1.56015737293992,,,0.0,0.29497443,0.9042486610427874,0.9975472997367016,0.1421682038649921,0.29497443,0.0,0.0,0.0,56.561084,Superterran,Hot
K2-228 b,K2-228,1,1,Transit,2018.0,2.69828,0.0338,,,1.21,,914.0,4715.0,0.65,0.71,-0.5205957794832365,,-0.25,,,263.979875658006,0.569581176209178,1.021279778122968,0.0,0.0,1.0,0.30097678,0.9821119255343636,0.973403006423134,0.2267071644923685,0.30097678,0.0,0.0,0.0,123.92719,Terran,Hot
K2-229 b,K2-229,1,2,Transit,2018.0,0.584216,,,,1.0,,,5315.0,0.79,,,,-0.09,,,,,,,,1.0,0.29348735,0.9781913242622374,,0.158255305940979,0.29348735,0.0,0.0,0.0,2379.3449,Terran,Hot
K2-229 c,K2-229,1,2,Transit,2018.0,8.32727,0.0769,,,2.03,,750.0,5315.0,0.79,0.87,-0.2116826158348352,,-0.09,,,103.86391880080262,0.7929102200360374,1.378215843826505,0.0,0.0,0.0,0.27224107,0.9781913242622374,0.9945137011005496,0.1478712650180184,0.27224107,0.0,0.0,0.0,69.047399,Superterran,Hot
K2-230 b,K2-230,1,1,Transit,2018.0,2.86041,0.0409,,,1.96,,1529.0,5945.0,1.39,1.11,0.1586304257533012,,0.1,,,861.3582342087715,1.183815679670466,1.9990188620881912,0.0,0.0,0.0,0.25771751,0.8200007697539087,0.9994997988929204,0.1355650475028171,0.25771751,0.0,0.0,0.0,1240.3761,Superterran,Hot
EPIC 229004835 b,EPIC 229004835,1,1,Transit,2023.0,16.141132,0.1237,0.23,10.4,2.332,4.49,804.0,5868.0,0.999,0.97,-0.046298930068143,4.9,-0.12,,23.65213881806366,58.74375050428191,0.9379143126093888,1.5891046442566217,0.0,0.0,1.0,0.3017494702562681,0.8458378913254627,0.99797467961095,0.3978751529300571,0.25645062,0.0,0.0,0.0,71.955282,Superterran,Hot
K2-259 b,K2-259,1,1,Transit,2018.0,15.48043,0.1271,,,2.32,,795.0,6059.0,1.13,1.14,0.1991669796776539,,0.16,,,97.92100870181872,1.2347220946677353,2.074832290654732,0.0,0.0,0.0,0.25332733,0.7794100434735358,0.9996293938593735,0.132326861048039,0.25332733,0.0,0.0,0.0,90.930358,Superterran,Hot
K2-80 d,K2-80,1,3,Transit,2018.0,28.867253,,,,2.55211506,,,5377.0,0.841458,0.913111,-0.1381674887607428,,0.07,,,,0.8607541955810127,1.4916537067380458,,,0.0,0.32955225,0.9689093493186892,0.996428209202002,0.1472627225896353,0.32955225,0.0,0.0,0.0,11.616607,Neptunian,Hot
EPIC 228836835 b,EPIC 228836835,1,1,Transit,2021.0,0.728113,,,,1.1,,,3782.0,0.32,,,,-0.18,,,,,,,,1.0,0.30017627,0.7191595790930658,,0.1375327663274452,0.30017627,0.0,0.0,0.0,173.73324,Terran,Hot
K2-331 c,K2-331,1,2,Transit,2021.0,22.996591,,,,2.72,,673.0,5994.0,1.06,1.1,0.1448743980537878,,0.08,,,,1.1629277897895267,1.9596086085785087,,,0.0,0.25006166,0.8028691292779286,0.9994472213630764,0.1341908358513018,0.25006166,0.0,0.0,0.0,42.937269,Neptunian,Hot
K2-333 b,K2-333,1,1,Transit,2021.0,14.759287,,,,6.18,,826.0,5880.0,1.22,1.06,0.0885705284266958,,0.07,,,,1.0949347767526496,1.8541686311371983,,,0.0,0.13923447,0.8419043339015683,0.9991755753136016,0.1372946369840775,0.13923447,0.0,0.0,0.0,101.47438,Neptunian,Hot
K2-334 b,K2-334,1,1,Transit,2021.0,5.113981,,,,5.65,,1380.0,6502.0,1.49,1.36,0.4673861792957614,,0.17,,,,1.6521259621619686,2.7266043896881125,,,0.0,0.13863787,0.605721952645424,0.9999589221322353,0.1184548807608903,0.13863787,0.0,0.0,0.0,788.7561,Neptunian,Hot
K2-342 b,K2-342,1,1,Transit,2021.0,11.561052,,,,2.03,,861.0,5920.0,1.09,1.01,0.0151248082392489,,-0.06,,,,1.004539885667114,1.6981287954336537,,,0.0,0.26394722,0.8285410558654803,0.9986414800495712,0.1361881880727084,0.26394722,0.0,0.0,0.0,122.96177,Superterran,Hot
K2-343 c,K2-343,1,2,Transit,2021.0,7.676972,,,,2.02,,465.0,3804.0,0.46,0.49,-1.0843137199002022,,-0.1,,,,0.3093859401904071,0.5863985356765512,,,0.0,0.373046,0.7276972212150877,0.8021838885585818,0.1149485379172286,0.373046,0.0,0.0,0.0,10.098654,Superterran,Hot
K2-344 b,K2-344,1,1,Transit,2021.0,3.35585,,,,1.59,,722.0,4374.0,0.49,0.51,-1.0235043836572226,,-0.95,,,,0.3238400872897792,0.5920742596311834,,,1.0,0.30259831,0.9166005053689772,0.8320183851339246,0.2115693273889308,0.30259831,0.0,0.0,0.0,48.513653,Terran,Hot
K2-348 b,K2-348,1,2,Transit,2021.0,4.688418,,,,3.26,,908.0,5077.0,0.85,0.83,-0.2832266766837413,,0.13,,,,0.7374036166224605,1.2970493206721725,,,0.0,0.20758319,0.9986833120396886,0.99183742884684,0.1493232849824539,0.20758319,0.0,0.0,0.0,154.25065,Neptunian,Hot
K2-348 c,K2-348,1,2,Transit,2021.0,12.550171,,,,2.67,,655.0,5077.0,0.85,0.83,-0.2832266766837413,,0.13,,,,0.7374036166224605,1.2970493206721725,,,0.0,0.25328655,0.9986833120396886,0.99183742884684,0.1493232850828277,0.25328655,0.0,0.0,0.0,41.501383,Neptunian,Hot
K2-352 c,K2-352,1,3,Transit,2021.0,8.234885,,,,1.92,,885.0,5791.0,0.95,0.98,-0.030708735076268,,-0.05,,,,0.9578675562381874,1.6284417082938127,,,0.0,0.268345,0.8701930266570368,0.9981670610575072,0.1394871364065884,0.268345,0.0,0.0,0.0,137.70617,Superterran,Hot
K2-352 d,K2-352,1,3,Transit,2021.0,14.871387,,,,2.23,,727.0,5791.0,0.95,0.98,-0.030708735076268,,-0.05,,,,0.9578675562381874,1.6284417082938127,,,0.0,0.26409076,0.8701930266570368,0.9981670610575072,0.1394871364066084,0.26409076,0.0,0.0,0.0,62.617367,Superterran,Hot
G 9-40 b,G 9-40,1,1,Transit,2019.0,5.7459982,0.0418,0.0,4.0,1.9,3.2,440.6,3395.0,0.3026,0.2952,-1.96019,,-0.07,,16.25066800246426,6.272742162116727,0.1148887323649556,0.2241648026676103,0.0,0.0,0.0,0.5466618664169071,0.5641415972726801,0.3663285486362263,0.3021775230549746,0.41388817,0.0,0.0,0.0,7.212379,Superterran,Hot
HD 80653 b,HD 80653,1,2,Transit,2020.0,0.719573,0.01661,0.0,5.72,1.613,7.47,2463.0,5959.0,1.22,1.18,0.2515870255714387,2.67,0.255,,21.09108166918997,6469.158035339782,1.3167958182888335,2.222228064052019,0.0,0.0,1.0,0.0837381503576388,0.815157807577445,0.9997515449181604,0.3519428628219934,0.27391442,0.0,0.0,0.0,6298.8423,Superterran,Hot
Kepler-21 b,Kepler-21,2,1,Transit,2012.0,2.7858212,0.0434,0.0,7.5,1.639,9.3,2015.0,6305.0,1.902,1.408,0.5201092918213268,2.84,-0.03,,23.958475364550573,1758.4492256510378,1.7692387217592298,2.942887056713375,0.0,0.0,1.0,0.1022455067732889,0.684922216309753,0.9999745812996106,0.3452410993504107,0.27295833,0.0,0.0,0.0,2754.359,Superterran,Hot
Kepler-8 b,Kepler-8,1,1,Transit,2010.0,3.5224991,0.0474,,187.5197,15.871944,0.27,1680.0,6213.0,1.486,1.213,0.2935128030330055,,-0.055,,38.49695781674597,874.8953729432071,1.3679651607264,2.28399367355484,0.0,0.0,0.0,0.052990926014589,0.7211047348811173,0.999821367270188,0.2582740597023203,0.057995946,0.0,0.0,0.0,1792.4346,Jovian,Hot
KOI-984 b,KOI-984,1,2,Transit,2022.0,4.2881785,0.0504,0.12,,4.3,,1022.0,5295.0,0.818,0.928,-0.1135820832339827,,0.12,,,303.07969663546214,0.888444685697954,1.545780296202268,0.0,0.0,0.0,0.1733693,0.980846907794676,0.9969207953785226,0.1482522083000706,0.1733693,0.0,0.0,0.0,188.0566,Neptunian,Hot
Kepler-505 b,Kepler-505,1,1,Transit,2016.0,27.52197994,,,,2.6,,,3931.0,0.53,0.55,-0.9087305867701464,3.16,-0.19,,,,0.3766329290584241,0.7078557475037394,,,0.0,0.47235084,0.7757330009940138,0.8807970779778825,0.1237144355379728,0.47235084,0.0,0.0,0.0,3.9926782,Neptunian,Hot
Kepler-745 b,Kepler-745,1,1,Transit,2016.0,9.93143556,,,,2.16,,,5849.0,1.04,1.04,0.0596166875457313,4.07,0.06,,,,1.0603593681656889,1.7980634383870342,,,0.0,0.25141366,0.8519921208706364,0.9989932291799144,0.1380888957122449,0.25141366,0.0,0.0,0.0,283.89504,Superterran,Hot
Kepler-262 c,Kepler-262,1,2,Transit,2014.0,21.853722,0.152,,,1.64,,620.2421868454231,5841.0,0.881,,,,,,,,,,,,0.0,0.3148126,0.8545557330516741,,0.0683644623089684,0.3148126,0.0,0.0,0.0,31.355435,Superterran,Hot
Kepler-748 b,Kepler-748,1,1,Transit,2016.0,7.40742793,,,,2.52,,,5934.0,1.1,1.07,0.1028432218982338,3.72,0.08,,,,1.1106628356753112,1.876384592239756,,,0.0,0.23292028,0.8237757873014169,0.9992539711661632,0.1358498409657448,0.23292028,0.0,0.0,0.0,412.75035,Neptunian,Hot
Kepler-264 b,Kepler-264,1,2,Transit,2014.0,40.806231,0.249,,,3.33,,677.6630339581309,6158.0,1.55,,,,,,,,,,,,0.0,0.21257716,0.7423072781822461,,0.0593845822626034,0.21257716,0.0,0.0,0.0,78.813625,Neptunian,Hot
HD 73344 b,HD 73344,1,3,Transit,2024.0,15.611,0.131,0.03,10.48,2.884,2.451,911.0,6252.6,1.22,1.2,0.2771343611666868,1.15,0.143,F6 V,21.350155180082236,110.3041290564567,1.3403005316733414,2.2341688934769044,0.0,0.0,0.0,0.2361582057280094,0.7056272404965219,0.9997965730219448,0.293667580496859,,,,,,,
Kepler-1732 b,Kepler-1732,1,1,Transit,2021.0,32.31240082,,,,4.09903273,,,5821.0,1.494,1.043,0.0639950794928579,,0.04,,,,1.06692053896815,1.8114264190648,,,0.0,0.19672469,0.8608914224047499,0.9990229546827732,0.1388029206201741,0.19672469,0.0,0.0,0.0,48.691135,Neptunian,Hot
Kepler-263 b,Kepler-263,1,2,Transit,2014.0,16.568087,0.12,,,2.67,,593.9508614996461,5265.0,0.785,,,,,,,,,,,,0.0,0.27363282,0.9845155801777972,,0.0787612909888156,0.27363282,0.0,0.0,0.0,24.301748,Neptunian,Hot
Kepler-261 b,Kepler-261,1,2,Transit,2014.0,10.381227,0.088,,,2.18,,675.4243009870722,5098.0,0.794,,,,,,,,,,,,0.0,0.27538881,0.9978680536106924,,0.0798294442992193,0.27538881,0.0,0.0,0.0,43.655067,Superterran,Hot
K2-368 d,K2-368,1,3,Transit,2022.0,20.201085,,,,1.948,,,4663.0,0.663,0.746,-0.4454141038456592,,-0.25,,,,0.6224317713781848,1.119259800669971,,,0.0,0.36264083,0.9750782492578204,0.9812934900456456,0.1466968042438208,0.36264083,0.0,0.0,0.0,11.662018,Superterran,Hot
K2-368 c,K2-368,1,3,Transit,2022.0,9.660186,,,,1.361,,,4663.0,0.663,0.746,-0.4454141038456592,,-0.25,,,,0.6224317713781848,1.119259800669971,,,1.0,0.32807653,0.9750782492578204,0.9812934900456456,0.2266968042438208,0.32807653,0.0,0.0,0.0,31.185975,Terran,Hot
Kepler-1733 b,Kepler-1733,1,1,Transit,2021.0,9.229579926,,,,3.63582354,,,6320.0,1.252,1.273,0.3668994127877937,,0.24,,,,1.482256042302459,2.464034061029764,,,0.0,0.19054178,0.6789552902885679,0.9999019563772692,0.1243095601694943,0.19054178,0.0,0.0,0.0,309.19803,Neptunian,Hot
Kepler-754 b,Kepler-754,1,1,Transit,2016.0,14.5596237,,,,2.01,,,5935.0,1.08,1.06,0.0885705284266958,3.8,0.05,,,,1.0925176407348067,1.8456496206369335,,,0.0,0.26103061,0.823433716799316,0.9991755753136016,0.1358169876158974,0.26103061,0.0,0.0,0.0,193.67966,Superterran,Hot
K2-373 b,K2-373,1,1,Transit,2022.0,11.02066,,,,2.061,,,6138.0,1.486,1.158,0.2229799578699607,,0.049,,,,1.2650445561544994,2.118735197443749,,,0.0,0.25672104,0.7499208918445293,0.9996904248310444,0.1299720010857354,0.25672104,0.0,0.0,0.0,260.85471,Superterran,Hot
Kepler-753 b,Kepler-753,1,1,Transit,2016.0,5.747725012,,,,1.91,,,4346.0,0.65,0.68,-0.5862188055281728,3.63,-0.03,,,,0.536399163684464,0.982327261492202,,,0.0,0.28731033,0.9093292856149578,0.964428810727364,0.1402563596001121,0.28731033,0.0,0.0,0.0,46.796404,Superterran,Hot
K2-339 b,K2-339,1,1,Transit,2021.0,19.507428,,,,1.92,,508.0,4857.0,0.72,0.74,-0.4576889809415833,,-0.11,,,,0.608745972799371,1.0831290261547686,,,0.0,0.35068308,0.9954660871336672,0.9801596942659224,0.1482896121394319,0.35068308,0.0,0.0,0.0,13.548555,Superterran,Hot
Kepler-752 b,Kepler-752,1,1,Transit,2016.0,18.82747265,,,,2.81,,,5373.0,0.83,0.87,-0.2116826158348352,4.07,-0.08,,,,0.7910294274560976,1.371087527278634,,,0.0,0.24745785,0.9695555042459458,0.9945137011005496,0.1471803994167141,0.24745785,0.0,0.0,0.0,40.964193,Neptunian,Hot
K2-343 b,K2-343,1,2,Transit,2021.0,2.787174,,,,1.65,,653.0,3804.0,0.46,0.49,-1.0843137199002022,,-0.1,,,,0.3093859401904071,0.5863985356765512,,,0.0,0.30622684,0.7276972212150877,0.8021838885585818,0.1143686500208957,0.30622684,0.0,0.0,0.0,38.991025,Superterran,Hot
Kepler-766 b,Kepler-766,1,1,Transit,2016.0,6.10027804,,,,3.39,,,5992.0,1.15,1.1,0.1448743980537878,3.63,0.09,,,,1.1630209853104996,1.9599336845939936,,,0.0,0.19680542,0.8035781079459262,0.9994472213630764,0.1342475541310894,0.19680542,0.0,0.0,0.0,648.50321,Neptunian,Hot
Kepler-771 b,Kepler-771,1,1,Transit,2016.0,8.73485836,,,,1.82,,,5906.0,1.05,1.03,0.0449302864681027,3.72,0.01,,,,1.0401936307991722,1.7594710880361524,,,0.0,0.26785268,0.8332613004417174,0.9988874639671398,0.1365830265130371,0.26785268,0.0,0.0,0.0,318.67269,Superterran,Hot
EPIC 212624936 c,EPIC 212624936,1,2,Transit,2021.0,11.811437,,,,2.3,,,5765.0,0.93,,,,-0.39,,,,,,,,0.0,0.25775504,0.8780515272466163,,0.0702441221797293,0.25775504,0.0,0.0,0.0,72.986718,Superterran,Hot
Kepler-773 b,Kepler-773,1,1,Transit,2016.0,3.749100061,,,,1.43,,,5850.0,1.01,1.04,0.0596166875457313,2.82,0.05,,,,1.0603166794785632,1.79791191177978,,,1.0,0.28437506,0.851670507229441,0.9989932291799144,0.2180631666209493,0.28437506,0.0,0.0,0.0,563.38371,Terran,Hot
K2-379 b,K2-379,1,1,Transit,2022.0,8.777247,,,,2.181,,,4603.0,0.751,0.856,-0.2363418236299637,,-0.045,,,,0.793817507843137,1.4322518685343768,,,0.0,0.28037819,0.9655820274318608,0.993694452712664,0.1468051738844353,0.28037819,0.0,0.0,0.0,37.139617,Superterran,Hot
K2-380 b,K2-380,1,1,Transit,2022.0,9.401312,,,,2.729,,,5911.0,1.32,0.993,-0.0106776302661658,,-0.049,,,,0.9754903578173224,1.6496673607128256,,,0.0,0.22662894,0.8315807354685099,0.9983901449775876,0.1364137689859119,0.22662894,0.0,0.0,0.0,211.01147,Neptunian,Hot
Kepler-767 b,Kepler-767,1,1,Transit,2016.0,161.5280101,,,,6.64,,,5694.0,0.94,0.96,-0.0620506843615106,4.07,-0.05,,,,0.9275483214469762,1.5837802516939907,,,0.0,0.23378484,0.8984985179580888,0.9977621514787236,0.1417232320401577,0.23378484,0.0,0.0,0.0,8.6722565,Neptunian,Hot
Kepler-260 b,Kepler-260,1,2,Transit,2014.0,8.187399,0.075,,,2.01,,785.0372063424396,5250.0,0.862,,,,,,,,,,,,0.0,0.26339753,0.9862071167439164,,0.0788965693395133,0.26339753,0.0,0.0,0.0,143.83927,Superterran,Hot
Kepler-268 b,Kepler-268,1,2,Transit,2014.0,25.934138,0.18,,,2.55,,713.5614849073668,6081.0,1.274,,,,,,,,,,,,0.0,0.24826294,0.771298190393459,,0.0617038552315862,0.24826294,0.0,0.0,0.0,64.188169,Neptunian,Hot
K2-384 f,K2-384,1,5,Transit,2022.0,13.62749,,,,2.222,,,3623.0,0.348,0.33,-1.6852012104273937,,0.068,M4 V,,,0.1561197339678104,0.2996194493425684,,,0.0,0.61645068,0.6561525311952642,0.4501660026875221,0.0840038226837476,0.61645068,0.0,0.0,0.0,2.26682,Superterran,Hot
K2-384 d,K2-384,1,5,Transit,2022.0,6.679582,,,,1.392,,,3623.0,0.348,0.33,-1.6852012104273937,,0.068,M4 V,,,0.1561197339678104,0.2996194493425684,,,1.0,0.48565754,0.6561525311952642,0.4501660026875221,0.1640038226837477,0.48565754,0.0,0.0,0.0,5.8655104,Terran,Hot
K2-384 c,K2-384,1,5,Transit,2022.0,4.194766,,,,1.191,,,3623.0,0.348,0.33,-1.6852012104273937,,0.068,M4 V,,,0.1561197339678104,0.2996194493425684,,,1.0,0.40844712,0.6561525311952642,0.4501660026875221,0.1640038226837477,0.40844712,0.0,0.0,0.0,10.906729,Terran,Hot
K2-384 e,K2-384,1,5,Transit,2022.0,9.715043,,,,1.345,,,3623.0,0.348,0.33,-1.6852012104273937,,0.068,M4 V,,,0.1561197339678104,0.2996194493425684,,,1.0,0.58966149,0.6561525311952642,0.4501660026875221,0.1640038226837477,0.58966149,0.0,0.0,0.0,3.5594144,Terran,Hot
K2-385 b,K2-385,1,1,Transit,2022.0,2.380867,,,,1.539,,,4844.0,0.761,0.927,-0.1152209304942601,,-0.224,,,,0.9034521669376172,1.6086123478447594,,,1.0,0.28241422,0.9946065969067884,0.9968899451029696,0.2293508239097509,0.28241422,0.0,0.0,0.0,261.02294,Terran,Hot
Kepler-1736 b,Kepler-1736,1,1,Transit,2021.0,37.81029892,,,,3.8765856,,,6085.0,0.973,0.976,-0.0369256381665787,,-0.28,,,,0.9398783923267272,1.5776413553554869,,,0.0,0.20159205,0.7698146129264202,0.9980924000956662,0.1314516370408102,0.20159205,0.0,0.0,0.0,52.711499,Neptunian,Hot
K2-386 b,K2-386,1,1,Transit,2022.0,7.473223,,,,2.32,,,5749.0,0.97,0.911,-0.141685680594506,,0.074,,,,0.8444098431492087,1.4382516410494357,,,0.0,0.24622079,0.8827909210760619,0.996352285179225,0.1403679336486307,0.24622079,0.0,0.0,0.0,182.22556,Superterran,Hot
Kepler-774 b,Kepler-774,1,1,Transit,2016.0,11.0895723,,,,3.17,,,6403.0,2.42,1.57,0.6856487834323182,2.14,0.04,,,,2.1324121645816434,3.5330366398025275,,,0.0,0.20562261,0.6456974540922417,0.8094475128272697,0.1083171222252882,0.20562261,0.0,0.0,0.0,456.27809,Neptunian,Hot
Kepler-772 b,Kepler-772,1,1,Transit,2016.0,12.99207337,,,,1.82,,,5714.0,1.11,0.98,-0.030708735076268,8.13,0.03,,,,0.960851181464784,1.639161183544543,,,0.0,0.26880177,0.8928934697630906,0.9981670610575072,0.1413031718550727,0.26880177,0.0,0.0,0.0,260.26817,Superterran,Hot
K2-268 d,K2-268,1,5,Transit,2021.0,4.528598,,,,1.49,,888.0,5106.0,0.78,0.84,-0.2650224987834143,,0.03,,,,0.7521202375223609,1.3209817806331423,,,1.0,0.28973179,0.997506225745335,0.992608458655718,0.229283090165527,0.28973179,0.0,0.0,0.0,132.38627,Terran,Hot
K2-268 f,K2-268,1,5,Transit,2021.0,26.27057,,,,2.23,,492.0,5106.0,0.78,0.84,-0.2650224987834143,,0.03,,,,0.7521202375223609,1.3209817806331423,,,0.0,0.33880029,0.997506225745335,0.992608458655718,0.1494000212824911,0.33880029,0.0,0.0,0.0,12.700924,Superterran,Hot
K2-268 e,K2-268,1,5,Transit,2021.0,6.131243,,,,1.33,,801.0,5106.0,0.78,0.84,-0.2650224987834143,,0.03,,,,0.7521202375223609,1.3209817806331423,,,1.0,0.3014975,0.997506225745335,0.992608458655718,0.229283090165527,0.3014975,0.0,0.0,0.0,88.388668,Terran,Hot
K2-393 b,K2-393,1,1,Transit,2022.0,10.413181,,,,2.352,,,5678.0,1.071,0.881,-0.1925843205578323,,0.076,,,,0.7986399053609124,1.3646608438153445,,,0.0,0.24696084,0.902892301608292,0.9950823758206396,0.1418871504361081,0.24696084,0.0,0.0,0.0,138.10662,Superterran,Hot
