pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse,pl_rade,pl_dens,pl_eqt,st_teff,st_rad,st_mass,st_lum,st_age,st_met,st_spectype
WASP-52 b,WASP-52,1,1,Transit,2012.0,1.7497798,0.0272,0.0,146.2,14.24,0.29,1315.0,5000.0,0.79,0.87,,0.4,0.03,K2 V
WASP-58 b,WASP-58,2,1,Transit,2012.0,5.01718,,0.0,308.2951,16.02887,,,5800.0,1.22,1.06,,,-0.45,
WASP-59 b,WASP-59,1,1,Transit,2012.0,7.919585,0.0697,0.1,274.276,8.687,2.4,670.0,4650.0,0.613,0.719,,0.5,-0.15,K5 V
WASP-60 b,WASP-60,1,1,Transit,2012.0,4.305,,0.0,174.8065,9.86392,,,5900.0,1.17,1.19,,,-0.04,
WASP-77 A b,WASP-77 A,2,1,Transit,2012.0,1.360029395,0.023233633,0.01353,529.31142902,,,,5617.0,0.91,0.903,-0.12901,6.2,-0.1,
GJ 676 A d,GJ 676 A,2,4,Radial Velocity,2012.0,3.60076,0.039,0.192,3.81394088,,,,,,0.626,,,,
GJ 676 A e,GJ 676 A,2,4,Radial Velocity,2012.0,35.47358,0.181,0.152,6.67439655,,,,,,0.626,,,,
kap And b,kap And,1,1,Imaging,2012.0,,55.0,,4327.36,,,1900.0,10900.0,,2.6,1.83,0.03,-0.36,B9 IV
BD-06 1339 b,BD-06 1339,1,2,Radial Velocity,2013.0,3.8728,0.0428,0.0,8.5,,,,4324.0,,0.7,-1.022,4.4,-0.14,K7/M0 V
BD-06 1339 c,BD-06 1339,1,2,Radial Velocity,2013.0,125.94,0.435,0.31,53.0,,,,4324.0,,0.7,-1.022,4.4,-0.14,K7/M0 V
HD 103774 b,HD 103774,2,1,Radial Velocity,2013.0,5.8881,0.07,0.09,116.0,,,,6489.0,,1.335,0.544,1.05,0.28,F5 V
HD 109271 b,HD 109271,1,2,Radial Velocity,2013.0,7.8543,0.079,0.25,17.162,,,,5783.0,,1.047,0.301,7.3,0.1,G5 V
HD 109271 c,HD 109271,1,2,Radial Velocity,2013.0,30.93,0.196,0.15,24.154,,,,5783.0,,1.047,0.301,7.3,0.1,G5 V
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,1,1,Microlensing,2012.0,,1.21,,3500.0,,,,,,0.16,,,,
HD 219077 b,HD 219077,1,1,Radial Velocity,2012.0,5478.68861,5.935,0.768,3057.50927534,,,,,,0.92,,,,
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,1,2,Microlensing,2012.0,,4.0,,46.1,,,,,,1.06,,5.0,,
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,1,2,Microlensing,2012.0,,4.8,,270.0,,,,,,1.06,,5.0,,
Kepler-68 d,Kepler-68,2,4,Radial Velocity,2013.0,632.62,1.469,0.102,238.05347684,,,,5847.0,1.2564,1.057,,6.84,0.11,
WASP-64 b,WASP-64,2,1,Transit,2012.0,1.5732918,0.02648,0.0,403.945,14.247,0.823,1689.0,5400.0,1.058,1.004,-0.022,1.2,-0.08,G7
WASP-72 b,WASP-72,1,1,Transit,2012.0,2.21673,,0.0,731.009,14.45961,,,6250.0,2.18,2.78,,,-0.06,
WASP-80 b,WASP-80,1,1,Transit,2012.0,3.06785234,0.0344,0.002,170.99254,11.197791,0.717,825.0,4143.0,0.586,0.577,,,-0.13,
WASP-71 b,WASP-71,1,1,Transit,2012.0,2.90367,,0.0,441.7837,13.22662,,,6050.0,1.82,0.76,,,0.15,
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,1,1,Microlensing,2012.0,,2.72,,170.0,,,,,,0.26,,,,M
HD 159868 c,HD 159868,1,2,Radial Velocity,2012.0,351.0,1.032,0.184,244.09344,,,,5534.0,2.13,1.19,,,,
PH1 b,PH1,4,1,Transit,2012.0,138.317,0.652,0.0702,169.0,6.18,,481.0,6407.0,1.734,1.528,,2.0,0.21,F
HD 222155 b,HD 222155,1,1,Radial Velocity,2011.0,3999.0,5.14,0.16,673.7996,,,,5701.0,1.85,1.21,,,-0.18,
HD 24040 b,HD 24040,1,2,Radial Velocity,2006.0,3668.0,4.92,0.04,1226.8238,,,,5802.0,1.3,1.11,,,0.19,
ome Ser b,ome Ser,2,1,Radial Velocity,2013.0,278.59,0.838,0.18,233.92170755,,,,4724.0,10.99,1.01,1.73384,,-0.12,G8 III
HD 2952 b,HD 2952,1,1,Radial Velocity,2013.0,312.08,1.117,0.269,284.77425267,,,,4853.0,10.9,1.91,1.76782,,0.0,K0 III
HD 120084 b,HD 120084,1,1,Radial Velocity,2013.0,2142.0,4.21,0.483,2034.1018048,,,,4879.0,10.37,2.16,1.73783,,0.1,G7 III
Kepler-19 c,Kepler-19,1,3,Transit Timing Variations,2011.0,28.731,,0.21,13.1,,,,5544.0,0.859,0.936,,1.9,-0.08,
BD+15 2940 b,BD+15 2940,1,1,Radial Velocity,2013.0,137.48,0.539,0.26,352.78,,,,4796.0,14.7,1.1,2.01,7.1,0.28,K0
HD 233604 b,HD 233604,1,1,Radial Velocity,2013.0,192.0,0.747,0.05,2089.644,,,,4791.0,10.9,1.5,1.75,2.4,-0.36,K5
HD 95086 b,HD 95086,1,1,Imaging,2013.0,,55.7,,1589.0,,,1000.0,,,1.6,,0.017,,
KELT-3 b,KELT-3,2,1,Transit,2013.0,2.70339,,0.0,616.5902,17.48604,,,6304.0,1.7,1.96,,,0.05,
Kepler-116 b,Kepler-116,1,2,Transit,2014.0,5.968734,0.069,,,3.42,,,6142.0,1.454,,,,,
GJ 163 b,GJ 163,1,3,Radial Velocity,2013.0,8.63182,0.0607,0.073,10.6,,,,,,,,,,
GJ 163 c,GJ 163,1,3,Radial Velocity,2013.0,25.63058,0.1254,0.099,6.8,,,,,,,,,,
GJ 163 d,GJ 163,1,3,Radial Velocity,2013.0,603.95116,1.0304,0.373,29.4,,,,,,,,,,
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,1,1,Astrometry,2013.0,246.36,0.36,0.345,9057.77,,,,,,0.075,,1.0,,L1.5
HIP 63242 b,HIP 63242,1,1,Radial Velocity,2013.0,124.6,0.565,0.23,2917.56,,,,4830.0,,1.54,1.63,,-0.31,G8
GJ 667 C e,GJ 667 C,3,5,Radial Velocity,2013.0,62.24,0.213,0.02,2.7,,,,3350.0,,0.33,-1.863,2.0,-0.55,M1.5 V
GJ 667 C f,GJ 667 C,3,5,Radial Velocity,2013.0,39.026,0.156,0.03,2.7,,,,3350.0,,0.33,-1.863,2.0,-0.55,M1.5 V
GJ 667 C g,GJ 667 C,3,5,Radial Velocity,2013.0,256.2,0.549,0.08,4.6,,,,3350.0,,0.33,-1.863,2.0,-0.55,M1.5 V
GJ 504 b,GJ 504,1,1,Imaging,2013.0,,43.5,,1271.3,,,510.0,6234.0,,1.22,0.332,0.16,0.28,G0 V
Kepler-78 b,Kepler-78,2,1,Transit,2013.0,0.35500745,0.00901,0.0,1.68,1.201,5.33,2223.0,5058.0,0.7475,0.779,,,-0.18,
GJ 328 b,GJ 328,1,2,Radial Velocity,2013.0,3771.0,4.11,0.227,797.74930157,,,,3897.0,0.63,0.65,-1.08,,-0.06,M0.0
HD 203030 b,HD 203030,1,1,Imaging,2006.0,,,,3496.112477,14.4595851,,1040.0,,,,,0.1,,G8 V
CHXR 73 b,CHXR 73,1,1,Imaging,2006.0,,210.0,,3994.486,,,,,,0.35,,0.002,,M3.5
DH Tau b,DH Tau,1,1,Imaging,2004.0,,330.0,,3496.0,,,,,0.27,0.33,,0.001,,M0.5
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,1,1,Imaging,2011.0,10037.5,2.6,,3337.1,,,370.0,580.5,,0.021,,,,
2MASS J01225093-2439505 b,2MASS J01225093-2439505,1,1,Imaging,2013.0,,52.0,,7786.5,,,,3530.0,,0.4,-1.72,0.12,,M3.5 V
WD 0806-661 b,WD 0806-661,1,1,Imaging,2011.0,,2500.0,,2542.627256,,,340.0,,,0.62,,2.1,,DQ
POTS-1 b,POTS-1,1,1,Transit,2013.0,3.1606296,0.03734,,734.16,10.548,,,4400.0,0.588,0.695,,,-0.03,K5 V
HATS-2 b,HATS-2,1,1,Transit,2013.0,1.35413379,0.02317,,435.42491759,12.57647635,1.20684,1550.0,,0.876,0.904,,7.2,,
HATS-3 b,HATS-3,1,1,Transit,2013.0,3.547851,0.0485,0.0,340.382,15.48,0.51,1648.0,6351.0,1.404,1.209,0.456,3.2,-0.157,F
PSR J1719-1438 b,PSR J1719-1438,1,1,Pulsar Timing,2011.0,0.090706293,0.0044,0.06,382.8,,23.0,,4500.0,,1.4,,12.5,,
RR Cae b,RR Cae,2,1,Eclipse Timing Variations,2012.0,4343.5,5.3,0.0,1334.886,,,,,,0.44,,,,M
WASP-65 b,WASP-65,1,1,Transit,2013.0,2.3114243,0.0334,0.0,492.62,12.464,1.5,1480.0,5600.0,1.01,0.93,,8.0,-0.07,G6
WASP-75 b,WASP-75,2,1,Transit,2013.0,2.484193,0.0375,0.0,340.06,14.235,0.69,1710.0,6100.0,1.26,1.14,,3.5,0.07,F9
HD 113337 b,HD 113337,3,2,Radial Velocity,2013.0,317.58639,1.022,0.28,1035.80277841,,,,,,1.41,,,,
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,1,1,Microlensing,2012.0,,1.1,,1500.0,,,,,,0.86,,,,
HAT-P-42 b,HAT-P-42,1,1,Transit,2012.0,4.641878,0.0575,0.0,331.801,14.348,0.61,1428.0,5743.0,1.53,1.178,0.356,5.2,0.27,
HAT-P-43 b,HAT-P-43,1,1,Transit,2012.0,3.3326414,0.0444,,,13.63,,1353.0,5693.0,1.08,1.03,,,0.2,
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,1,1,Microlensing,2013.0,,0.87,,588.0,,,,,,0.022,,,,
ROXs 42 B b,ROXs 42 B,2,1,Imaging,2013.0,,157.0,,2860.0,,,1975.0,,,1.0,,0.0027,,M0
WISEP J121756.91+162640.2 A b,WISEP J121756.91+162640.2 A,1,1,Imaging,2012.0,,8.0,,6992.0,10.468,,450.0,575.0,0.091,0.029,,6.0,,T8.5
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,1,1,Microlensing,2013.0,,2.7,,1300.0,,,,,,0.56,,,,K
HD 13908 b,HD 13908,1,2,Radial Velocity,2013.0,19.382,0.154,0.02,274.91,,,,6255.0,1.67,1.29,0.602,2.9,0.01,F8 V
HD 13908 c,HD 13908,1,2,Radial Velocity,2013.0,931.0,2.03,0.12,1630.4,,,,6255.0,1.67,1.29,0.602,2.9,0.01,F8 V
HD 159243 b,HD 159243,1,2,Radial Velocity,2013.0,12.62,0.11,0.02,359.13,,,,6123.0,1.12,1.125,0.114,1.25,0.05,G0 V
HD 159243 c,HD 159243,1,2,Radial Velocity,2013.0,248.4,0.8,0.075,603.9,,,,6123.0,1.12,1.125,0.114,1.25,0.05,G0 V
HIP 91258 b,HIP 91258,1,1,Radial Velocity,2013.0,5.0505,0.06,0.02,346.4347,,,,5519.0,0.89,0.97,,,0.23,
ROXs 12 b,ROXs 12,2,1,Imaging,2013.0,,210.0,,5085.0,,,,3850.0,,0.87,,0.0076,,M0
HD 106906 b,HD 106906,1,1,Imaging,2013.0,,650.0,,3496.0,,,1800.0,6516.0,,1.5,0.75,0.013,,F5 V
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,1,1,Microlensing,2013.0,,3.45,,868.0,,,,,,0.44,,,,
Kepler-93 c,Kepler-93,1,2,Radial Velocity,2014.0,1460.0,,,954.0,,,,5669.0,0.92,0.91,,5.05,-0.18,
Kepler-94 c,Kepler-94,1,2,Radial Velocity,2014.0,820.3,,,3126.0,,,,4781.0,0.76,0.81,,1.41,0.34,
